VehicleRef,Latitude,Longitude,Vehicle,LineNum,StartName,DestinationName,StopPointName,Delay
3350447580,60.3719412814826,5.35826621577144,bus,27,Haukeland sjukehus sør F,Åsane terminal,Haukeland ved Ibsens gt H,PT58S
3350377402,60.4474000353366,5.20720998756588,bus,480,Erdal ungdomsskole,Skolerute,"Djupamyr, Erdalsveien",PT26S
3350135703,60.6281156279147,6.41524038277566,bus,990,Voss stasjon E,Odda,Voss stasjon E,-PT1H9M34S
3350453182,60.3453047666699,5.36387898959219,bus,6,Birkelundstoppen A,Lyngbø,Kolstibotn,-PT7M40S
3350447588,60.4827819764614,5.38435447029769,bus,26,Åsane terminal F,skyss.no,Garasje Haukås,PT8M50S
3350447578,60.4828233830631,5.38431013002992,bus,27,Åsane terminal F,skyss.no,Garasje Haukås,-PT4M44S
3350447579,60.4632251523435,5.32065946608782,bus,27,Åsane terminal E,Haukeland sjukehus,Hesthaugen,-PT1M7S
3350447576,60.386028829962,5.33714910037816,bus,27,Haukeland sjukehus sør F,Åsane terminal,Gamle Bergen,PT4M31S
3350447574,60.4169810190797,5.3149291779846,bus,27,Åsane terminal E,Haukeland sjukehus,Krohnsminde K,-PT27S
3350447584,60.3286143019795,5.33770029433072,bus,26,Åsane terminal E,Lagunen terminal,"Hop, Sjølinjen",PT7S
3350447585,60.2979476843029,5.32789799384773,bus,26,Lagunen terminal J,Åsane terminal,"Hop, Sjølinjen",-PT3M11S
3350447575,60.4828238021582,5.38431901484728,bus,27,Åsane terminal F,skyss.no,Garasje Haukås,-PT2M55S
3350447572,60.4827816411853,5.38433963432908,bus,27,Åsane terminal F,skyss.no,Garasje Haukås,-PT52S
3350447582,60.4631034471095,5.32591533847153,bus,26,Åsane terminal E,Lagunen terminal,Hesthaugen,PT3M
3350447573,60.4631900321692,5.32100513577461,bus,27,Haukeland sjukehus sør F,Åsane terminal,Åsane terminal F,PT3M3S
3350447581,60.3780084382743,5.33717768266797,bus,26,Lagunen terminal J,Åsane terminal,Gamle Bergen,PT4M47S
3350447571,60.4631119966507,5.32099432311952,bus,27,Haukeland sjukehus sør F,Åsane terminal,Åsane terminal F,PT1M55S
3350447579,60.4631353821605,5.32102114520967,bus,26,Lagunen terminal J,Åsane terminal,Åsane terminal F,PT4S
3350447577,60.4632186982781,5.32171214930713,bus,26,Åsane terminal E,Lagunen terminal,Hesthaugen,-PT6M24S
3350447578,60.4630894493312,5.32098535448313,bus,26,Lagunen terminal J,Åsane terminal,Åsane terminal F,PT1M27S
3350447575,60.4632031917572,5.32100798562169,bus,26,Lagunen terminal J,Åsane terminal,Åsane terminal F,-PT1M17S
3350361443,60.5449213832617,5.27967422269285,bus,310,Knarvik terminal B,skyss.no,Knarvik garasje,-PT3M38S
3350447556,60.463400753215,5.32095970585942,bus,28,Arna terminal A,Åsane terminal,Åsane terminal F,-PT2M50S
3350447573,60.4146591480821,5.32262770459056,bus,26,Åsane terminal E,Lagunen terminal,Danmarks plass E,PT1M35S
3350447554,60.4731346573681,5.33101681619883,bus,28,Åsane terminal D,Arna terminal,IKEA,PT55S
3350447551,60.4827804677188,5.3843608405441,bus,28,Arna terminal A,skyss.no,Garasje Haukås,-PT4M53S
3350447570,60.482379142195,5.38970665074885,bus,26,Lagunen terminal J,Åsane terminal,Lagunen terminal J,-PT53M12S
3350361506,60.5461853742599,5.28044812381268,bus,300,Knarvik terminal B,skyss.no,Knarvik garasje,PT18M8S
3350361504,60.4636271484196,5.32132649794221,bus,300,Bergen busstasjon J,Knarvik terminal,Åsane terminal D,-PT12S
3350377359,60.4148999601603,5.21941001527011,bus,407,Kleppestø terminal E,skyss.no,Kleppestø US,PT28M45S
3350361505,60.3887028247118,5.33263402059674,bus,300,Knarvik terminal A,Bergen busstasjon,Bergen busstasjon J,-PT3M22S
3350377348,60.4075999930501,5.22682003676891,bus,408,Hanevik,Kleppestø terminal,Kleppestø terminal E,PT47S
3350361508,60.5421808362007,5.26515659876168,bus,300,Knarvik terminal B,skyss.no,Frekhaug terminal,PT9M47S
3350361509,60.4636463429779,5.3242798615247,bus,300,Knarvik terminal A,Bergen busstasjon,Åsane terminal E,-PT32S
3350447522,60.4827907774597,5.38435840979218,bus,26,Lagunen terminal I,skyss.no,Garasje Haukås,-PT8M10S
3350377350,60.4074999969453,5.22680997848511,bus,407,Haugland verkstedet,Kleppestø terminal,Kleppestø terminal E,PT52S
3350361514,60.5451748520136,5.28195066377521,bus,300,Bergen busstasjon J,skyss.no,Knarvik garasje,-PT5M33S
3350361511,60.5467472132295,5.28749227523804,bus,300,Bergen busstasjon J,Knarvik terminal,Knarvik terminal B,PT34S
3350361515,60.5473212059587,5.28991112485528,bus,300,Knarvik terminal A,Bergen busstasjon,Knarvik terminal A,-PT4M32S
3350453111,60.3453089576215,5.36371948197484,bus,6,Birkelundstoppen A,Lyngbø,Kolstibotn,-PT5M44S
3350135707,60.3704983368516,6.68070665560663,bus,990,Garasje Odda,skyss.no,Kinsarvik skule,-PT44M4S
3350377350,60.4074999969453,5.22677997127175,bus,408,Hanevik,Kleppestø terminal,Kleppestø terminal E,PT2M38S
3350377356,60.4649000242352,5.22535999305546,bus,408,Hanevik,Kleppestø terminal,Strømsnes,PT1M16S
3350377339,60.4148999601603,5.21944002248347,bus,407,Kleppestø terminal E,skyss.no,Kleppestø US,-PT8M27S
3350377338,60.4264000151306,5.15153998509049,bus,407,Kleppestø terminal E,skyss.no,Hetlevik snuplass,-PT20S
3350377337,60.4461999982595,5.17030002549291,bus,407,Haugland verkstedet,skyss.no,GARASJE Haugland,PT21S
3350377336,60.4455000255257,5.16910996288061,bus,407,Kleppestø terminal E,skyss.no,GARASJE Haugland,-PT2M4S
3350135731,59.6662525087595,5.93925473280251,bus,640,Kyrping bensinstasjon,skyss.no,Enge skule,PT18M28S
3350135734,59.6649698261172,5.93894803896546,bus,640,Ølen vidaregåande skule,Etne,Etne terminal,PT25S
3350135736,59.9355214834213,6.58778445795178,bus,640,Håbru snuplass,skyss.no,Garasje Odda,PT5M23S
3350135738,59.6686956658959,5.94269382767379,bus,640,Enge skule,Rullestad,Etne terminal,PT26S
3350135608,60.0295712146908,5.43418555520475,bus,653,Bruntveit kai,Uggdal,Esvær,PT3M39S
3440189715,61.5654290746897,5.65424077212811,bus,250,Florø terminal,Førde sentralsjukehus,Naustdal kryss,-PT10S
3350135737,60.3746943175793,6.7123288102448,bus,990,Kinsarvik skule,Skulerute,Salthella,PT10S
3350135727,60.06825260818,6.55185199342668,bus,991,Odda busstasjon avstiging,skyss.no,Garasje Odda,PT4M13S
3350447529,60.4631140083075,5.32100111246109,bus,28,Arna terminal A,Åsane terminal,Åsane terminal F,PT4M3S
3440189710,61.6000301577151,5.02599818632007,bus,250,Florø terminal,Førde,Florø terminal,-PT19M45S
3350377390,60.3617000207305,5.12668001465499,bus,449,Kolltveit skule,skyss.no,GARASJE Straume,-PT14M17S
3350377341,60.4455000255257,5.16912999562919,bus,406,Kleppestø terminal B,skyss.no,GARASJE Haugland,PT5M15S
3350377350,60.4455000255257,5.16909998841584,bus,405,Kleppestø terminal B,skyss.no,GARASJE Haugland,-PT2M33S
3350447520,60.4198690876365,5.46340612694621,bus,28,Arna terminal A,Åsane terminal,Arna terminal A,-PT14M36S
3350447521,60.4634258989245,5.32099423930049,bus,28,Arna terminal A,Åsane terminal,Åsane terminal F,PT3M46S
3350377392,60.3721000347286,5.21279996261001,bus,449,Knarrevik rv. 555,skyss.no,Storavatnet terminal A,-PT54S
3350377335,60.3967999946326,5.17435996793211,bus,407,Kleppestø terminal E,skyss.no,"Marikoven, Pøylo",-PT5M56S
3350377334,60.4148999601603,5.21944999694824,bus,407,Kleppestø terminal E,skyss.no,Kleppestø US,-PT1M46S
3350377333,60.4588000103831,5.15176001004875,bus,407,Haugland verkstedet,skyss.no,Ravnanger terminal B,-PT2M43S
3350377332,60.4074999969453,5.22680000402033,bus,407,Haugland verkstedet,Kleppestø terminal,Kleppestø terminal E,-PT6S
3350361519,60.6259790807962,5.47259520739317,bus,346,Ostereidet garasje,skyss.no,Ostereidet garasje,-PT14S
3350377348,60.4463999904692,5.17115003429353,bus,407,Haugland verkstedet,skyss.no,GARASJE Haugland,-PT2M10S
3350377337,60.4074999969453,5.22680000402033,bus,408,Hanevik,Kleppestø terminal,Kleppestø terminal E,PT39S
3350377347,60.4266000073403,5.18610997125506,bus,407,Kleppestø terminal E,skyss.no,Krokåsfeltet snuplass,-PT12M8S
3350135725,60.4231366887689,7.13335499167442,bus,991,Øvre Eidfjord,Odda,Øvre Eidfjord,-PT18M1S
3440189717,61.4522160496563,5.85758381523192,bus,250,Førde sentralsjukehus,Florø,Førde rutebilstasjon,PT6M5S
3350135733,60.1842950284481,6.58899455331266,bus,990,Voss stasjon E,Odda,Skjeldvik,PT10M46S
3440189714,61.7678729910403,5.28935029171407,bus,260,Svelgen,Florø,Svelgen stadion,PT52S
3440189721,61.452469015494,5.85434907115996,bus,250,Florø terminal,Førde,Førde rutebilstasjon,PT5M50S
3440189720,61.5877702832222,5.46880692243576,bus,250,Førde rutebilstasjon,Florø,Knapstadbakkane,PT43S
3350447511,60.4629690013826,5.32100186683238,bus,28,Arna terminal A,Åsane terminal,Åsane terminal F,-PT55S
3350377332,60.4098999872804,5.22801001556218,bus,408,Kleppestø terminal E,Hanevik,Solhola,PT1M49S
3350447512,60.4201618675143,5.46450231224298,bus,28,Arna terminal A,Åsane terminal,Hammaren,PT54S
3350361502,60.5066598393023,5.35233710892498,bus,300,Bergen busstasjon J,Knarvik terminal,Tuft,PT2M57S
3350377346,60.4081999696791,5.22768999449909,bus,407,Kleppestø terminal E,skyss.no,Kleppestø ungdomsskole,PT5M37S
3350361503,60.5469580180943,5.28828788548708,bus,300,Bergen busstasjon J,Knarvik terminal,Knarvik terminal B,PT1M19S
3350361501,60.3844885714352,5.33466529101133,bus,300,Knarvik terminal A,Bergen busstasjon,Bergen busstasjon J,-PT54S
3350377343,60.4588000103831,5.15175003558397,bus,407,Haugland verkstedet,skyss.no,Ravnanger terminal B,-PT8M57S
3350387090,60.1845999620855,5.46849000267684,bus,99,Osøyro terminal B,Kun avstiging,Solstrandveg,-PT4M5S
3350377356,60.4264000151306,5.15157996676862,bus,403,Stongafjellet snuplass,skyss.no,Hetlevik snuplass,-PT2M17S
3350377378,60.3605999797583,5.12366001494229,bus,449,Turøyna snuplass,skyss.no,Straume terminal C,-PT38M20S
3350377354,60.4455000255257,5.16910996288061,bus,403,Krokåsfeltet snuplass,skyss.no,GARASJE Haugland,-PT6M13S
3350361438,60.8367446344346,5.58597830124199,bus,351,Haukeland,skyss.no,Ostereidet garasje,-PT10M33S
3350135731,59.6684560272843,5.94198807142675,bus,642,Enge skule,Litladalen,Likskar,PT32S
3350377338,60.4071000125259,5.22715003229678,bus,405,Kleppestø terminal B,Øvre Florvåg,Kleppestø terminal B,-PT17M4S
257055990,60.14492833333334,5.426398333333334,ferry,1018,Halhjem,Sandvikvåg,Sandvikvåg,PT0S
3350135738,59.666983243078,5.94128994271159,bus,642,Enge skule,Litladalen,Enge skule,PT8M10S
3350387078,60.2882000338286,5.26298996061087,bus,53,Birkelandsskiftet C,Hjellestad-Milde,Blomsterdalen,-PT4M19S
3350387075,60.2864000201225,5.2458199672401,bus,53,Birkelandsskiftet D,skyss.no,Liland skole,PT11M39S
3350387035,60.2883000299335,5.26231002062559,bus,57,Flesland snuplass,Birkelandsskiftet,Birkelandsskiftet C,PT2M7S
3350361440,60.894021531567,5.46138952486217,bus,351,Matre kai,Duesundøy,Krossleitet,-PT6M5S
3350377370,60.405200002715,4.99685003422201,bus,449,Landro skule snuplass,Solsvik - Vindenes,Ågotnes terminal A,-PT4M44S
3350377353,60.4455000255257,5.16916000284255,bus,403,Krokåsfeltet snuplass,skyss.no,GARASJE Haugland,-PT5M17S
3350377331,60.415700012818,5.24836999364197,bus,405,Kleppestø terminal B,Øen,Florvågøen snuplass,PT1M26S
3350377338,60.4071000125259,5.22713997401297,bus,406,Florvågøen snuplass,Kleppestø terminal,Kleppestø terminal B,-PT50S
3350387040,60.2604000270367,5.34402997232974,bus,57,Birkelandsskiftet C,Flesland,Birkelandsskiftet C,-PT19M23S
3350135752,60.374397514388,6.71377980150282,bus,990,Kinsarvik skule,Bu,Kinsarvik kai,-PT1M32S
3350447732,60.5051506776363,5.42925632558763,bus,92,Arna terminal A,skyss.no,Valestrand kai,PT1M12S
3350447702,60.4277755692601,5.62331398017704,bus,95,Trengereid,Arna terminal,Trengereid skule,-PT9M29S
3350135605,59.8899899795651,5.55797830224037,bus,654,Hodnanes,skyss.no,Garasje Uggdal,PT15M12S
3350135734,59.667572658509,5.94261830672622,bus,641,Etne terminal,Skånevik,Enge gamle skule,PT21S
3350447703,60.4267495404929,5.5922793969512,bus,95,Garneshøgda,Trengereid,Trengereid rundkøyring,PT1M1S
3350135729,59.7329913172871,5.93387128785253,bus,642,Enge skule,skyss.no,Skånevik kai,PT27M10S
3350135729,59.6664474718273,5.9396178368479,bus,641,Skånevik skule,Etne,Enge skule,PT4M18S
3350377380,60.3528000321239,5.10830000974238,bus,449,Bildøy skulesenter,Hjelteryggen,Straume terminal A,-PT4M29S
3440189685,61.3762690499425,5.10689000599086,bus,230,Askvoll kai,Førde,Eide,PT6M41S
3350453504,60.3385151736438,5.32237641513348,bus,14,Fyllingsdalen terminal K,skyss.no,Bergveien,-PT19M26S
3350377383,60.4539000336081,4.92449996061623,bus,449,Tranevågen ungdomsskule,Turøy,Turøyna snuplass,PT1M53S
3350453502,60.3869634959847,5.33265614882112,bus,14,Bergen busstasjon M,Fyllingsdalen terminal,Danmarks plass E,-PT4M19S
3350377382,60.3473999910057,4.96951002627611,bus,449,Tranevågen ungdomsskule,Lokøy - Syltøy,Porsvika,-PT51S
3350453508,60.3385831508785,5.32237230800092,bus,14,Fyllingsdalen terminal K,skyss.no,Bergveien,PT6M35S
3350377386,60.3284999728203,5.00118004158139,bus,449,Tranevågen ungdomsskule,Åse - Fjell,Møvik,PT42S
3350377395,60.3613000363111,5.12172002345324,bus,448,Straume terminal B,Liaskjæret,Bildøy rv. 555,PT2M26S
3350377331,60.4454000294209,5.1691900100559,bus,406,Kleppestø terminal B,skyss.no,GARASJE Haugland,PT52S
3350377334,60.4588000103831,5.15176998451352,bus,403,Krokåsfeltet snuplass,skyss.no,Ravnanger terminal B,-PT4M21S
3350377343,60.4077999852598,5.2269399818033,bus,402,Kleppestø ungdomsskole,skyss.no,Kleppestø terminal E,-PT47M55S
3350377339,60.4148999601603,5.21942996419966,bus,403,Kleppestø terminal B,skyss.no,Kleppestø US,-PT11M31S
3350387071,60.3191999997944,5.35258999094367,bus,99,Kirkebirkeland,skyss.no,Nesttun terminal C,PT17S
3350387072,60.2639999706298,5.34361003898084,bus,99,Fana kirke,Skulerute,Konowskiftet,PT38S
3350377347,60.4152000322938,5.21987001411617,bus,402,Kleppestø US,Hetlevik,Kleppestø senter,-PT4M31S
3350135734,59.606438241899,5.81426236778498,bus,644,Veste,skyss.no,Ølen vidaregåande skule,PT2M53S
3350387070,60.3165000211447,5.22300995886326,bus,99,Søreide,Skulerute,Grimstad snuplass,PT1M18S
3350377336,60.4282000288367,5.18149003386497,bus,403,Krokåsfeltet snuplass,Stongafjellet,"Krokåsfeltet, Ospedalshaugen",PT1M52S
3350387075,60.2730000391603,5.37204002961516,bus,99,Espeland kai,skyss.no,Kalandseidet,-PT2M11S
3350387076,60.2172000333667,5.40808003395796,bus,99,Tøsdalskiftet A,skyss.no,Lysekloster skole,-PT1M59S
3350135777,59.9333096668124,6.58674317412078,bus,640,Skare skule,Skulerute,Jøsendal,-PT5M37S
3350387079,60.2233999595046,5.28853003866971,bus,99,Fana kirke,Skolerute,Krokeide VGS,PT4S
3350387056,60.2598999626935,5.26274001225829,bus,53,Milde snuplass,Birkelandsskiftet,Planteskogen,PT15S
3350387078,60.2883000299335,5.26235997676849,bus,51,Bergen busstasjon M,Birkelandsskiftet,Birkelandsskiftet C,PT49S
3350387058,60.2883000299335,5.2623700350523,bus,53,Milde snuplass,Birkelandsskiftet,Birkelandsskiftet D,-PT23S
3350377341,60.4154000245035,5.21914003416896,bus,402,Kleppestø US,Hetlevik,Kleppestø senter,-PT4M13S
3350377350,60.3945999965072,5.17579997889698,bus,401,Marikoven snuplass,Kleppestø terminal,"Marikoven, Pøylo",PT36S
3350377356,60.4455000255257,5.16910996288061,bus,402,Kleppestø ungdomsskole,skyss.no,GARASJE Haugland,-PT3M24S
3350377345,60.4265000112355,5.18619001843035,bus,403,Stongafjellet snuplass,Krokåsfeltet,Krokåsfeltet snuplass,-PT1M46S
3350361439,60.8333539869636,5.26378121227026,bus,350,Selvåg,skyss.no,Duesundøy ferjekai,PT2M42S
3350135731,59.6641882136464,5.93852366320789,bus,643,Etne terminal,skyss.no,Garasje Etne,PT30M43S
3350377359,60.420599989593,5.14561004005373,bus,402,Kleppestø US,Hetlevik,"Hetlevik, Standal",PT52S
3440199798,61.2310602888465,7.09705389104784,,820,Sogndal skysstasjon,Balestrand-Førde,Stedje,-PT9M6S
3350135610,60.0555199105293,6.01944800466299,bus,740,Osøyro terminal B,Gjermundshamn,Årsnes kai,-PT2M22S
3350387083,60.1846999581903,5.46964997425675,bus,99,Osøyro terminal B,Skulerute,Solstrandveg,PT37S
3350361437,60.8812709804624,5.21091235801578,bus,350,Duesundøy ferjekai,Haugsdal,Kjærdal,PT1M31S
3350387080,60.1983000151813,5.42959998361766,bus,99,Nore Neset ungdomsskule,Kun avstiging,Tøsdalskiftet A,-PT5S
3350377357,60.4411000292748,5.18055997788906,bus,402,GARASJE Haugland,skyss.no,Kleppestø US,-PT8M9S
3350377347,60.4148999601603,5.21942996419966,bus,403,Stongafjellet snuplass,skyss.no,Kleppestø US,-PT45S
3350387081,60.2800000179559,5.40510001592338,bus,99,Nordvik nord,skyss.no,Kaland skole (rundkjøring),PT5M12S
3350135613,60.2028701640666,5.8549528196454,bus,740,Osøyro terminal B,Gjermundshamn,Tombre vest,PT5M49S
3350135614,60.2131951600313,5.63884212635458,bus,740,Eikelandsosen ungdomsskule,Venjaneset,Gjerdevik vest,PT1M8S
3350387070,60.297799995169,5.32760999165475,bus,52,Lagunen terminal F,Grimstad,"Rådal, Flyplassvegen",-PT7M12S
3350387071,60.2975000068545,5.32771996222436,bus,52,Grimstad snuplass,Lagunen terminal,Lagunen terminal I,PT51S
3350135729,59.6652571577579,5.93705599196255,bus,644,Enge skule,Veste,Etne terminal,PT2S
3350387036,60.2878999616951,5.26225998066366,bus,56,Birkelandsskiftet C,Espeland,Blomsterdalen,-PT6M23S
3350387088,60.1963000092655,5.42620003223419,bus,99,Nore Neset ungdomsskule,Kun avstiging,Ulvensletta,PT14S
3350387074,60.2617999725044,5.34372000955045,bus,52,Grimstad snuplass,skyss.no,GARASJE Fana Bussdepot,PT1M54S
3350377366,60.32619997859,5.01334997825325,bus,449,Tranevågen ungdomsskule,Ulveset,Halsvarden,-PT1M15S
3350377375,60.3527000360191,5.1084200385958,bus,448,Bildøy skulesenter,Liaskjæret,Bildøy bru,-PT4M3S
3350377340,60.4455000255257,5.16913997009397,bus,403,Krokåsfeltet snuplass,skyss.no,GARASJE Haugland,-PT4M3S
3350377332,60.4075999930501,5.22682003676891,bus,401,Marikoven snuplass,Kleppestø terminal,Kleppestø terminal B,PT1M32S
3350377331,60.4153000283986,5.21882001310587,bus,401,Kleppestø US,Marikoven,Kleppestø senter,-PT4M6S
3350135765,60.0692494679242,6.54640451073647,bus,994,Odda barneskole,skyss.no,Odda busstasjon,-PT5M25S
3350377335,60.4142999835312,5.21994997747242,bus,401,Marikoven Pøylo,Kleppestø US,Kleppestø ungdomsskole,-PT3M56S
3350377334,60.4153000283986,5.21984000690281,bus,401,Kleppestø US,Marikoven,Kleppestø senter,-PT4M16S
3350387075,60.2618999686092,5.34372998401523,bus,57,Birkelandsskiftet C,skyss.no,GARASJE Fana Bussdepot,-PT3M45S
3350135766,60.0707465596497,6.54746515676379,bus,994,Odda US/VGS,Ragde,Odda busstasjon Toppensstopp,PT22S
3350447731,60.5265482515097,5.49360503442585,bus,910,Bergen busstasjon K,skyss.no,Garasje Lonevåg,PT1M13S
3350377334,60.4153000283986,5.21983003243804,bus,402,Hetlevik snuplass,Myrane,Kleppestø US,PT3M33S
3350447590,60.4828485287726,5.38427861407399,bus,27,Åsane terminal F,skyss.no,Garasje Haukås,-PT3M47S
3350377338,60.4455000255257,5.16909001395106,bus,402,Kleppestø ungdomsskole,skyss.no,GARASJE Haugland,-PT3M43S
3350377337,60.4154000245035,5.21960003301501,bus,402,Kleppestø US,Hetlevik,Kleppestø senter,-PT4M7S
3350377336,60.4078999813646,5.22697996348143,bus,402,Kleppestø US,skyss.no,Kleppestø terminal E,-PT15S
3350377345,60.4266000073403,5.18612002953887,bus,401,Kleppestø ungdomsskole,skyss.no,Krokåsfeltet snuplass,-PT16M7S
3350377339,60.4099999833852,5.22782997228205,bus,402,Kleppestø US,Hetlevik,Kleppestø terminal B,PT59S
3350447729,60.3871152922511,5.33533031120896,bus,910,Bergen busstasjon K,Osterøy,Bergen busstasjon K,-PT7M17S
3350447588,60.3766641486436,5.35940565168858,bus,27,Haukeland sjukehus sør F,Åsane terminal,Haukeland sjukehus sør F,-PT9M11S
3440189676,61.4524666685611,5.85461243055761,bus,200,Leirvik,Vadheim-Førde,Førde rutebilstasjon,-PT5M26S
3350447583,60.3730094712228,5.34916430711746,bus,27,Åsane terminal E,Haukeland sjukehus,Hunstadsvingen,PT21S
3350447581,60.4629931412637,5.32156362198293,bus,27,Åsane terminal E,Haukeland sjukehus,Åsane terminal E,-PT11M8S
3350447582,60.4827155079693,5.38441398181021,bus,27,Åsane terminal F,skyss.no,Garasje Haukås,PT5M28S
3350377315,60.3560999874026,5.10653997771442,bus,449,GARASJE Straume,skyss.no,Bildøy skulesenter,PT2M9S
3350377383,60.3510000184178,5.08056999184191,bus,442,Gavlen snuplass,skyss.no,Kolltveit skule,PT3M56S
3350377319,60.3458999656141,5.08124004118145,bus,449,Tranevågen ungdomsskule,Nesse - Ekren,Haljedalen,PT58S
3350447728,60.5232309456915,5.51044167950749,bus,92,Takvam ved rundkjøring,skyss.no,Hatland skulesenter,PT12M1S
3350377317,60.3459999617189,5.08968003094196,bus,449,Liaskjæret snuplass,skyss.no,Bildøy skulesenter,PT2M6S
3350135740,60.6290949694812,6.41203003004193,bus,950,Gudvangen kai,Voss,Voss stasjon B,PT12M49S
3350387053,60.2884000260383,5.26248000562191,bus,57,Flesland snuplass,Birkelandsskiftet,Birkelandsskiftet C,PT52S
3350447722,60.525542087853,5.49741804599762,bus,92,Arna terminal A,skyss.no,Lonevåg terminal,PT2M2S
3440189691,61.4523671753705,5.85363987833261,bus,230,Førde rutebilstasjon,Askvoll,Halbrendsøyra,-PT4M30S
3350377391,60.3617000207305,5.12662997469306,bus,441,Bergen busstasjon Q,skyss.no,GARASJE Straume,-PT11M2S
3350377311,60.3554000146687,5.10600998997688,bus,449,GARASJE Straume,skyss.no,Bildøy skulesenter,PT1M46S
3350377396,60.3617000207305,5.12661002576351,bus,442,Bergen busstasjon Q,skyss.no,GARASJE Straume,-PT10M23S
3350377395,60.3597000148147,5.12307998724282,bus,442,Straume idrettspark,Straume terminal,Straume terminal C,PT3M15S
3350377394,60.3609999641776,5.12146999128163,bus,442,Bildøy skulesenter,Brattholmen,Bildøy skulesenter,-PT4M19S
3350377393,60.3272000234574,5.03651001490653,bus,442,Straume terminal C,skyss.no,Ulveset skule,-PT14M38S
3350377323,60.3617000207305,5.12664003297687,bus,449,Bildøy skulesenter,skyss.no,GARASJE Straume,PT4M31S
3350135766,60.0680284760892,6.54268973506987,bus,995,Odda busstasjon,skyss.no,Odda barneskole,PT8M5S
3350135765,60.0700317509472,6.54657935723662,bus,995,Odda busstasjon,Odda,Odda busstasjon,PT3M27S
3350387075,60.2883000299335,5.26235000230372,bus,56,Espeland kai,Birkelandsskiftet,Birkelandsskiftet C,PT32S
3350387078,60.2883000299335,5.26235000230372,bus,56,Espeland kai,Birkelandsskiftet,Birkelandsskiftet C,PT55S
3350377392,60.3617000207305,5.12662000022829,bus,442,Brattholmen kai,skyss.no,GARASJE Straume,-PT2M43S
3350377322,60.3377000335604,5.08013002574444,bus,449,Tranevågen ungdomsskule,Ulveset,Fjell,-PT1M15S
3350377391,60.3599000070244,5.12362003326416,bus,442,Straume idrettspark,Straume terminal,Straume terminal C,-PT1M52S
3350377320,60.3599000070244,5.1216699834913,bus,449,Knarrevik rv. 555,skyss.no,Straume terminal A,PT2M9S
3350135694,60.0609383080155,5.92009169049561,bus,654,Gjermundshamn kai,skyss.no,Garasje Gjermundshavn,PT19M44S
3350135761,60.6290026009083,6.41188074834645,bus,950,Voss stasjon B,Gudvangen,Voss stasjon B,-PT3H22M44S
3350453153,60.3560655377805,5.36812853068113,bus,44,Gravdal snuplass,skyss.no,Garasje Mannsverk,-PT4M32S
3350453133,60.3872281964868,5.2618779335171,bus,46,Fyllingsdalen terminal K,skyss.no,Gravdal snuplass,-PT2M6S
3350453113,60.3493020962924,5.28760752640665,bus,48,Sælenveien,Fyllingsdalen terminal,Fyllingsdalen terminal K,-PT2M21S
3350453141,60.3617403376848,5.2354066260159,bus,45,Loddefjord terminal B,Loddefjord terminal,Loddefjord terminal A,-PT1M45S
257055910,60.009654999999995,5.33587,ferry,1018,Sandvikvåg,Halhjem,Halhjem,PT0S
3350377306,60.3617000207305,5.12668998911977,bus,448,Straume terminal C,skyss.no,GARASJE Straume,PT4M56S
3350377366,60.3617000207305,5.12665000744164,bus,442,Brattholmen skule,skyss.no,GARASJE Straume,-PT2M1S
3350453117,60.3560631070286,5.36820279434323,bus,48,Sælenveien,skyss.no,Garasje Mannsverk,-PT2M11S
3350453105,60.3564319945872,5.36830564029515,bus,49,Mannsverk garasje,skyss.no,Wiers-Jenssens vei,PT15M52S
3350453185,60.3931176569313,5.3275887016207,bus,16E,Nesttun terminal C,Øyjorden,Torget B,PT1M55S
3350387041,60.2603000309318,5.34329999238253,bus,60,Fana bussdepot,Lagunen terminal,Fana bussdepot,-PT4H54M37S
3350387044,60.2618999686092,5.34369997680187,bus,60,Fana bussdepot,skyss.no,GARASJE Fana Bussdepot,PT9S
3350387043,60.2973000146449,5.32760001718998,bus,60,Fanahammeren snuplass,Lagunen terminal,Lagunen terminal I,-PT1M19S
3350387048,60.2975000068545,5.32773999497294,bus,60,Fanahammeren snuplass,Lagunen terminal,Lagunen terminal I,PT54S
3350387046,60.2975000068545,5.32770998775959,bus,60,Fana bussdepot,Lagunen terminal,Lagunen terminal I,PT19S
3350453188,60.3619704209268,5.2347453776747,bus,41,Hetlevikåsen snuplass,Loddefjord terminal,Loddefjord terminal B,-PT57S
3350377374,60.3597000148147,5.1231000199914,bus,442,Straume idrettspark,Straume terminal,Straume terminal C,-PT1M43S
3350453154,60.3561228699982,5.36824956536293,bus,45,Loddefjord terminal A,skyss.no,Garasje Mannsverk,PT8M7S
3350453144,60.3493234701455,5.28769386000931,bus,46,Løvstakkskiftet,Fyllingsdalen terminal,Fyllingsdalen terminal K,PT1M23S
3350377381,60.3911999613047,5.32544997520745,bus,441,Hjelteryggen snuplass,Bergen busstasjon,Bergen busstasjon Q,-PT1M15S
3350377301,60.3905999846756,5.1241999771446,bus,449,Våge snuplass,skyss.no,Bildøy skulesenter,PT30S
3350377308,60.3574000205845,5.1108099706471,bus,449,Bildøy skulesenter,Anglevik - Våge,Bildøy skulesenter,-PT4M13S
3350135743,60.6282049790025,6.41752663068473,bus,951,Voss Tinghus,Bjørgamarki,Uttrågata,PT48S
